Gene id,SRR19091940,SRR19091945,SRR19091944,SRR19091943,SRR19091942,SRR19091941
Cgl0703,8.96615966935397,7.804495735841602,7.539290011374893,8.55663051686247,8.63494032138116,8.786803878225435
Cgl0704,5.990181815714543,6.629233813732747,6.3848891025347205,6.3650821657644805,6.103809188174477,6.098045391656057
Cgl0705,9.52331205589566,9.666018741005036,9.829693182415824,9.010010337998564,9.134365350207728,9.664389891707788
Cgl0706,10.43657013840424,10.111801996403178,10.513588134573764,9.721691404870109,9.591317796211133,10.385937497654036
Cgl0707,10.490847636540506,9.65080967133838,10.248421100974396,9.891937566816829,9.8706614973742,10.513333995253774
Cgl0708,12.170387512126396,9.076500315624246,10.55248475825709,8.236971398626359,8.435323619851887,12.08678221937198
Cgl0709,6.563045020537354,5.839022353312429,5.782654373907541,7.365541646000232,7.065916492945802,6.605796415248362
Cgl0710,7.470628596487002,8.404108350765188,7.87823629666887,7.8418952353851505,7.994338440508669,7.532173550695507
Cgl0711,6.632702365685619,7.001836738481582,6.92939450830279,7.062663191682921,7.225280912811545,6.66629824248506
Cgl0712,4.439819978280165,4.312941722161924,4.083060987621371,4.073417312869384,4.709222855428203,4.329339667904357
Cgl0713,6.017336526331178,4.940726920981374,4.519450179254643,5.40046121538168,5.163893353200971,6.361012851187099
Cgl0714,7.461945448022683,6.650994044991242,6.563434804117647,6.637591791943888,6.584605008504125,7.542715909606843
Cgl0715,7.1133502632442935,6.480715590137253,6.895963138164453,6.42737143170026,6.265584859499223,7.095180836948607
Cgl0716,5.967102844930572,6.42760022261637,6.1698013215132805,6.025764019830478,6.499503383273226,6.0942882864552175
Cgl0717,3.0600437309383928,4.363707508754096,4.162380719817811,4.162566031896296,4.790417523832974,3.2228315148874787
Cgl0718,2.4387589242140995,3.395573270511705,3.3032168378717714,4.081607147422754,4.082639915596007,2.1601658085679785
Cgl0719,4.136834894757615,3.818462141867384,4.319026268900763,6.057569792039933,6.408649838974763,4.097158228730652
Cgl0720,8.118485213497994,6.72609018712782,6.590173831053897,8.433314079572954,8.308380149756132,8.032425422358532
Cgl0721,7.189313451061201,6.806540287640635,6.3508899698873496,8.454158441198821,8.488279028490382,7.098352831996253
Cgl0722,5.921998815656952,6.441293435956262,6.119983272602098,7.345283163624713,7.516557053136723,6.041903986531318
Cgl0723,6.4963856063252425,6.836111693735565,6.369766204690532,6.971674735722786,7.216873603054602,6.531217909279089
Cgl0724,6.142753031821762,6.554986971392447,6.4832525398542415,6.556391232075901,6.261065788175817,5.89960039199185
Cgl0725,5.950818477084563,4.878730235960139,5.5006608457927335,6.540344183172532,5.4996577614571285,5.762949014748857
Cgl0726,5.761121409908018,3.3717084779959934,4.17313504031812,6.699691940092522,5.851408497597287,5.896391597285633
Cgl0727,8.544787805094902,4.987296071101546,5.4205510666601695,8.944449841344651,7.802102429430631,8.620380525135777
Cgl0729,6.007876507480392,6.2559040530642855,5.887065120241938,8.519159363260789,8.424040167712187,5.802484974032545
Cgl0728,6.6324631993970575,7.7091130277365725,6.535579353058841,9.599062630968742,9.313445699886742,6.360730113038409
Cgl0730,6.280577597891697,6.979135665707865,6.105525687185737,5.0801093122290935,4.923210384692858,6.314292074048468
Cgl0731,6.725828711540169,7.1720864098258446,6.152906938481325,4.112867196104808,4.0526118369750135,6.791129221300397
Cgl0732,7.249883359432112,7.1692912167561085,6.340573852780423,5.230516169953303,5.223559248367829,7.298288243068197
Cgl0733,8.393752815747893,8.44804593689571,7.985194795790634,8.098771721316272,7.93090330776832,8.08066536671675
Cgl0734,7.357638869149018,6.940732382798602,6.403315820991612,6.722263575397361,6.403259731705769,7.418986328418762
Cgl0735,7.143978448009532,6.465778731662152,6.6585234316237605,5.916537523851309,5.791755244513389,7.020384882463644
Cgl0736,7.407990298344686,6.742118125416826,7.002012806313707,4.94042921128768,4.691551578758553,7.568534579899463
Cgl0737,7.2725942615390995,6.322453763216389,6.686742073209039,4.156279783038379,4.338642023572748,7.183607807672633
Cgl0738,8.02780552758707,6.802786105218631,7.264496809412647,5.731092224680219,5.576827753170783,7.968966950419715
Cgl0739,7.714050231831988,5.58460385015612,6.176602606441803,6.22747948125494,6.290926679549595,7.735051377277802
Cgl0740,6.1584285122206985,6.093469632998709,6.55256053030879,6.47018055523467,6.559321120493102,6.360664732168303
Cgl0741,5.244948804141972,5.701399244631884,5.874724618908412,6.051269449707773,5.541748512222497,5.284223478970167
Cgl0742,7.0816463774005625,7.337656422941952,7.642492810808218,6.7659365247875725,6.867319229918108,6.888038497046177
Cgl0743,5.279940208602086,5.820040407668699,5.573329388931078,6.3725007890026975,6.439229293738568,5.826849890620389
Cgl0744,7.4491388530137135,7.0131169272420975,6.627357125349912,6.431163407414119,6.467054064995677,7.509261294472831
Cgl0745,8.026851716919802,8.022157047568136,7.885775141594395,8.650703044842496,8.573228608150076,7.9876525780691825
Cgl0746,8.731526707715348,9.288362364370554,9.311879120632252,8.66930156592588,8.691595886433058,8.600604339038844
Cgl0747,7.431051794524835,8.47515676536883,8.475048492673826,8.064810976213796,8.23222097549569,7.221703358128135
Cgl0748,6.664488677369822,7.350584236162491,7.38786410495693,7.256931479105438,7.276542813416058,6.420495086911267
Cgl0749,8.0742533097241,6.794494886851997,6.137058760601453,5.26903328208789,5.392309529137311,8.561179207392213
Cgl0750,10.460953847486902,9.503744965216312,8.802215864729693,7.599475785376244,7.438486907605294,10.70703878373314
Cgl0751,8.196097875854441,8.047107874470482,7.640698714051527,8.958484287580863,8.837543966526045,8.155628973467218
Cgl0752,8.373755557798908,9.777001010281731,9.579279461415467,9.558002665952795,9.590444635531384,8.39374715562671
Cgl0753,8.143884271367277,9.98610774284892,9.774877571908467,9.210365562489145,9.344809329662684,8.113941192223747
Cgl0754,8.940726798985258,9.41544060761138,9.13136417741403,8.739188749498995,8.911292312103782,9.07374943132825
Cgl0755,7.117403254361082,8.582480773415227,8.025637405002087,6.735999411513562,7.021130089011647,7.141207310775969
Cgl0756,6.642783085961453,9.031242490434336,8.425310907545674,5.974073529215107,6.043766748057259,6.457906131431737
Cgl0757,4.02983405172447,8.206374328700305,7.32210387487835,4.695819470642497,5.293184813684596,4.678856734655616
Cgl0758,10.013465281694428,10.612021102836737,11.439018066720694,11.399763766427087,11.116223558457012,10.067408697395123
Cgl0759,11.354593832837756,11.753167248088223,12.002997223487766,11.667201694034324,11.390200241978205,11.500925488535794
Cgl0760,8.485319024355404,8.280819504657147,8.473012339948891,8.353587814308316,8.29123580362354,8.529428339133773
Cgl0761,8.077842197680816,8.185510706153291,7.449151432754046,8.952736339376708,9.058352443723322,8.100410004631723
Cgl0762,8.230763906964013,8.835299041160898,8.2494740354028,8.409797011222814,8.450842024962853,8.19772800183769
Cgl0763,7.937284968031497,9.492737742415382,8.912274699723511,7.481959147405963,7.4173489198954785,7.867928326119015
Cgl0764,8.327294286510117,8.87756178396482,8.424991143449349,7.666260353762668,7.552915089636589,8.251540019608393
Cgl0765,6.974697417865428,7.136604175716615,6.69928198049353,5.595255532547926,5.608632378488707,6.7335147599496725
Cgl0766,5.396417217642249,6.460386127116383,6.22602642249332,4.533493799437385,4.708018786196538,5.140686340124443
Cgl0767,7.751710376544132,7.488446669723996,7.207028116396921,8.660716152372594,8.336437048956492,7.762398008130865
Cgl0768,11.347813525472196,10.329920087589702,9.389239177324852,10.623074021057732,11.352051329014532,11.352463247425328
Cgl0769,5.921998815656952,6.565440181051581,5.980108522945793,6.603342382073383,6.519758726274767,5.802938220862786
Cgl0770,5.898070854523716,7.108852363638655,6.387997402525003,5.171167821631619,4.813271220211356,6.216286427869508
Cgl0771,6.8831750265936895,6.579327865958445,6.318075907919973,6.759258523060296,6.8729487573943375,6.730084562386528
Cgl0772,10.194243785477266,7.656513879764549,7.976998459181341,9.469302153076132,9.09792285861814,10.143096331477327
Cgl0773,8.801873561882642,7.711629590585113,7.857013313577028,9.053930960107618,8.749629480416779,8.827326421093375
Cgl0774,7.510728847215555,7.365483642680423,7.322010575883496,7.889629192213942,7.722816690924112,7.29429365448139
Cgl0775,6.1657847897453175,8.225721159956231,7.338108042379413,4.829294051838684,4.994654654587563,5.985099908797673
Cgl0776,6.777572052887615,8.885078901745587,7.814205574728015,4.786857830216809,4.9073259969926895,6.741651527491458
Cgl0777,7.221064681610731,9.07972235819168,8.181577734666053,6.851705683818167,6.469598939076903,7.251656261958282
Cgl0778,7.524058008629567,9.332423764125808,8.493704528573174,7.039752733437991,6.802014270497732,7.521895841951152
Cgl0779,6.719769681718169,8.981737269013381,8.108074393137414,6.088757782528664,5.9791782453779785,6.525953911877672
Cgl0781,3.3534904975673725,7.581389380838678,6.389266570865878,4.794477414858384,4.690200543373545,3.77976443786896
Cgl0780,2.8791232281426167,4.900360806256427,4.1344341156698095,4.786857830216809,4.903804663287741,3.3563361215176646
Cgl0782,8.571493649086255,9.00938312882475,8.572786930679086,9.192467143197664,9.477882901439044,8.528380220655304
Cgl0783,5.5515470106859945,6.611748156995738,6.513438104176678,7.543440500858267,7.548614321093017,5.562732855219054
Cgl0784,6.6296772974474205,6.781906168452878,6.966981193522932,8.094284911721962,8.091850423028902,6.887501502078305
Cgl0785,6.822773143168725,6.176095619451152,6.355355949414835,7.673741591831098,7.538870623476249,6.700315603133509
Cgl0786,9.163682969756003,10.494598206804245,10.266989199533748,8.16098711496254,8.181414981080207,9.121745385278803
Cgl0787,3.3667317061234088,5.8506484896068285,5.589217009062332,5.148022186743956,5.1402230567913865,3.080008457785236
Cgl0788,8.015441403988584,9.454480275818034,8.88508493831188,7.101060567859778,5.914335431707285,8.280102599505321
Cgl0789,7.936480559600209,9.973798941019252,9.53079810367757,7.114695416544231,6.156311359498532,8.04612451201329
Cgl0790,5.387358895744756,4.346245565300752,3.9543081890660514,5.626800691562741,5.829696078299401,5.118780492154088
Cgl0791,7.067951933958021,5.000747688305214,5.499650109665022,5.928783967283831,6.175331072983062,7.123024630183668
Cgl0792,1.6312530787382595,0.3918777064866608,2.0293246084592407,2.190036397918996,2.454357316950015,1.2396736647146755
Cgl0793,1.8354222984929431,3.2570797137197087,1.4653064423339974,4.302472134099479,3.2531793817883448,2.312565711574037
Cgl0794,5.655183313899842,4.581312193386247,4.182843178207256,5.950557690861591,5.94465087165508,5.862474860416834
Cgl0795,9.122237340170376,8.674003609502911,8.189638262386957,9.590885283188296,9.71824579440106,9.245078132406547
Cgl0796,5.808862794479157,6.811274820723609,6.5407654623607625,8.016149862649064,8.705583095782693,5.8574911805251135
Cgl0797,3.633679737353498,5.4244600418623365,4.895623129207428,6.643432112920983,7.37060963028873,4.358801544932343
Cgl0798,4.000674109430215,3.765963198630484,3.6090909701653535,5.340696771394381,5.406592874649748,4.110578484499103
Cgl0799,7.880011868668178,8.114921154001571,8.063419222106228,7.788075080271599,7.669093678233914,7.6420739586001085
Cgl0800,7.550799652997012,7.59910563699037,7.6955812071337535,7.600871952620188,7.518764269073848,7.374589591951461
Cgl0801,7.997764643083715,6.936527753962575,7.224103565089647,7.437891567895781,7.1252159980399785,8.030446361648616
Cgl0802,7.101991512766482,7.4009899219717825,7.190034496310007,8.723848506884579,8.547299588956086,7.139743033586187
Cgl0803,6.198239606867199,7.603856631401218,7.513920257649598,7.612975571615614,7.20668736851545,6.028697802836375
Cgl0804,8.50945286257126,8.109531795027307,7.715699330793608,7.645987319293583,7.7096936395465585,8.720592330460459
Cgl0805,6.424726538397322,5.919872467191531,5.6438779645778645,5.801889857120418,6.236971012166245,6.785579534411838
Cgl0806,4.750690720381169,5.834578780873691,5.136607836154859,6.35059015832897,6.569718292712174,4.949190026569903
Cgl0807,2.2167285443940314,2.7439926729280444,2.9780074958866964,3.4563956142506083,4.013648858937313,1.410025575700818
Cgl0808,0.4092527945992399,1.1345733600009722,2.5307745117364324,2.3672983181995555,2.3848352760323914,1.6257755224898571
Cgl0809,7.342215859873518,5.391907936272325,5.449952468538167,5.707407973205401,6.302097624607788,7.415684616728082
Cgl0810,1.5512632711858847,4.195578509321361,3.805618650867737,3.802124703641737,3.776767313483445,1.887059529598236
Cgl0811,3.4724464182484134,6.266420595681836,6.18902580147362,4.0156411954695646,3.956449804820812,3.021824057060196
Cgl0812,2.8862291140669303,6.975446887461872,6.808564174182448,5.223429121442977,5.792649130725713,3.4620889931973298
Cgl0813,4.261613719684963,7.300802925141482,7.213628088744127,6.264084672507286,7.038236870336657,3.869329658357679
Cgl0814,1.0851570718390504,2.689508306503443,2.7123646398302115,2.418557472734642,2.1427306824317967,1.7069026717818725
Cgl0815,7.034568109565233,7.544732142619786,7.472750745148655,6.1445540369087785,5.859534386529611,7.275264062326492
Cgl0816,7.573499272863128,7.523177881657454,7.337784615737764,7.081673984513223,6.99360182244412,7.487599994522637
Cgl0817,6.2935566393474565,6.8554289246880655,6.296444707337768,5.448913124188985,5.590225650773182,6.143161125845215
Cgl0818,7.897545916940743,5.1297144320065655,5.802504949200954,6.759140223062826,6.737141564420552,7.855356280624406
Cgl0819,10.606878986987416,9.895810639826372,9.673368187901731,8.200264100341006,8.549436630091783,10.810039843927576
Cgl0820,6.932499131883932,7.276323233201326,6.918990930770227,8.015916148783955,8.302083180563747,7.155049351707187
Cgl0821,7.740342880429331,6.742238872137438,6.45195298667471,6.441901420635361,6.358005781473778,7.683358477900957
Cgl0822,5.950581902389544,6.512380096315536,6.284849533227999,6.517288601103068,6.517001320307619,5.893882652416111
Cgl0823,6.057972163347006,6.0634406707997135,5.574511610324109,5.5870765778866245,5.287867848584094,6.117313653063186
Cgl0824,6.184581680407753,8.568105359995265,7.972789735169874,6.369476994900628,6.164295609670504,6.397589505887518
Cgl0825,6.221355418701222,9.546761088269278,8.725034323687936,6.170460154687307,6.144656896319437,6.281545078242883
Cgl0826,7.8935362844121935,7.930833157417594,7.905228190621005,7.655546063669503,7.384889284699343,7.805001495790273
Cgl0827,8.898465419328002,8.917320259013437,8.738915557179174,8.731811625886952,8.646380327004866,8.728393348801731
Cgl0828,9.989015987150363,8.374470395124199,8.750048473234946,8.134906360515696,8.103243570753689,9.960674103955308
Cgl0829,9.647601737293227,9.162020550091754,9.403044811949066,10.689810846907363,10.290638246336345,9.810629291164734
Cgl0830,10.58652231105722,10.974696272951562,11.039985310661756,10.001662667767633,10.035702227008612,10.795830041401802
Cgl0831,7.874844849105367,9.000319140610506,8.780057857405511,9.181682197517498,8.8555768101604,7.666936196456018
Cgl0832,8.313345528042085,7.170329401005146,6.801214956569601,10.463999811486527,8.413884822490731,8.60224093932182
Cgl0833,8.159561638093438,7.400341128874117,7.530259415177598,10.221363627824172,8.801199451194233,8.327387819999036
Cgl0834,4.948443766040376,4.429655218668193,4.375546099750681,4.854027302458214,5.116901591982129,4.762341439253596
Cgl0835,7.927311793643667,7.745840236426827,7.905587708510606,7.325044340618974,7.2694963758876385,7.984866901640581
Cgl0836,10.382726177018704,8.818915552680409,10.3323166144185,8.194277009729431,8.31128256982681,10.242261617800192
Cgl0837,7.436510534681482,5.839691352522876,5.4206970318660765,7.623009254380934,6.682916370366992,7.361538774947151
Cgl0838,6.43481364934236,5.2649868533809805,4.862039346211736,8.438230603159232,6.762037014747398,6.6402534244509885
Cgl0839,5.590451033322189,4.90990529587507,4.496651471527507,8.793587865857646,6.912710270277627,5.880190649786163
Cgl0840,4.660702185649413,4.300109911383824,3.0429847185826837,6.254553085862527,5.768650203936907,4.88120027862938
Cgl0841,11.463721207294109,9.737935062499233,9.4353735240647,10.326708063499884,10.262849422453137,11.432533200661323
Cgl0842,9.775478714487534,9.197060838906204,8.785057341243165,8.8608533637137,8.473391258510821,9.62275035531757
Cgl0843,8.825912605501,9.404776881359444,8.944186820699981,8.527617237236718,8.348690589598286,8.747336973241383
Cgl0844,9.153156999912513,9.018620844929629,8.756553596752202,8.610868320305674,8.65766886720368,9.217568046731762
Cgl0845,9.379092002214255,8.071284628388243,7.827522623620317,7.588661600542308,7.957756088990256,9.308780935943131
Cgl0846,5.7957560935594055,7.600258496234156,7.0311105038636645,5.276348312493468,5.149995738768595,5.648849601204732
Cgl0847,5.0154641822659904,6.9662847114755495,6.236091555119178,5.381418858760656,5.264020262665705,5.092000209809717
Cgl0848,7.419143331648157,6.792347620328986,5.818479198692312,7.899038130468009,7.536663172116334,7.172372815734486
Cgl0849,6.723874012181161,6.168999874153602,5.498994344907053,7.768246936670775,7.784646326776778,6.465859711943412
Cgl0850,7.302161005047682,5.607368905382304,5.611266829143632,6.623967173494169,6.543509189380986,7.0789532669493225
Cgl0851,10.172274769543844,8.874097159399602,8.807523320235324,8.727083117002719,8.555426513149904,9.938859955201911
Cgl0852,2.7305071457694448,2.9887162890269123,3.081704963118854,4.099781968750404,4.254743303985902,2.9104135643330067
Cgl0853,9.544061782565413,7.915790211644455,7.555519245352312,8.94750305597897,8.798747221946838,9.49481544302966
Cgl0854,6.873416503762926,7.1155163331138365,7.075870503506851,6.991543167656952,6.953513810163193,6.731466236015294
Cgl0855,5.097967203376228,5.923891084369606,5.771292786024143,6.219600587414397,5.89761085263697,5.057663534740319
Cgl0856,2.463487986136504,3.673130583457148,4.140842092204826,3.86797192134698,4.43486730692424,2.708982405442893
Cgl0857,3.07108796811376,2.841684396283075,2.925885377956432,3.440885900498363,2.68076760042509,3.0470748275053987
Cgl0858,10.238746621946492,9.790394429173883,9.078782153393767,6.117131145912067,6.025368931162008,10.453449101607356
Cgl0859,5.866132699202368,8.12311645991007,7.5144859202936996,5.521611792180715,5.143717903564894,5.9570125423318885
Cgl0860,7.5002670732462144,9.051402896457358,8.93006364692941,6.935846691179439,6.7882675285548695,7.525104664291775
Cgl0861,9.69872505164238,10.273973331669346,10.174338355489112,8.254194545884442,8.43057707802693,9.632883250249078
Cgl0862,5.090646415131086,6.011936557657478,5.769340511605935,5.47258692521211,5.210230811493807,5.450869016681849
Cgl0863,7.541953811268804,7.265202870449293,7.167930649237302,7.271887493646836,7.1986940049137935,7.477639222590112
Cgl0864,7.545572007898503,7.239822713153218,7.036001015501173,6.665255615943698,6.539212861947975,7.372265451426122
Cgl0865,7.599908325879731,6.504865885309027,6.506139555623872,6.681116513863115,6.689663893960938,7.90876998385794
Cgl0866,11.634038436853688,11.376244591872112,12.228321558002698,11.669864964953051,11.973579617987268,11.717970010697274
Cgl0867,11.710841522264724,11.325647865592986,12.2147482068983,12.109119470689825,12.33304101681205,11.763690861409271
Cgl0868,11.777915085900194,11.231418662684646,12.181374593538957,12.195747471261914,12.310885669948382,11.935135388665364
Cgl0869,11.578761463657091,11.084797486061689,11.927157304062526,12.098449523055717,12.269667237098446,11.702034799849178
Cgl0870,3.937175146586907,4.567295207588535,4.6473889292813295,5.372490614688318,5.6872213895691655,4.190659753948081
Cgl0871,4.401839802130458,3.6421563839472366,3.904229206553811,4.427864864210557,4.871751369127859,4.616232709303823
Cgl0872,11.15674703383256,9.749106010633216,10.51639284332169,10.602006444423829,10.708903355915227,11.150266622895222
Cgl0873,10.63283128974966,9.668368196292908,10.438531040041871,9.892578284056835,10.248707169890931,10.679413444350928
Cgl0874,8.0861562204593,8.320337682871742,8.205897477053886,8.361922504494059,8.418691867773592,8.232636964731949
Cgl0875,6.4041530500610415,7.528491617147599,7.020006139800725,6.4303024695191295,6.528933388625875,6.467227568721423
Cgl0876,7.770313292456553,7.266714756959739,7.328006537955768,9.69545260076568,8.83661498682727,7.680067571341457
Cgl0877,9.569984975652623,8.740405885193692,8.699633462935017,10.009629804254445,9.421865687510271,9.528488323686805
Cgl0878,9.214076577080457,8.563017609030496,8.528979039045135,9.549046844684698,9.174272228218555,9.306593791774276
Cgl0879,8.148910861517283,7.381804131749835,7.97709407545268,7.687290517624127,7.516007105011023,8.029792347498104
Cgl0880,6.475619017475182,5.899326907451688,5.391376919842994,7.10779596610422,7.077796480318631,6.2855995432558665
Cgl0881,8.898830628767962,7.229423479616559,6.620142257316,7.393620829134022,7.35474373904013,8.82774297865923
Cgl0882,7.826936296328823,7.028005788074617,6.833557876806056,8.133833856822307,8.043885405505959,7.71566019530228
Cgl0883,7.546329184089672,8.052763562218107,8.112431819803657,8.789690212931598,8.874922795569699,7.565481666320622
Cgl0884,6.648586673680072,7.686403650977856,7.4314844884871025,7.663233897558269,7.787151127020296,6.345397481617762
Cgl0885,8.534715431048058,8.773238149071453,8.645147501824926,8.327836924857316,8.299001164820567,8.593987277156925
Cgl0886,4.6060443220061,5.085352038827367,5.198695275285535,4.590280479331873,4.490792845941021,4.531748249819534
Cgl0887,6.471483627433432,6.594141854652432,6.02437109747426,7.446434729509892,7.113239266309996,6.722568432481951
Cgl0888,6.403129647810168,6.980349047479768,6.913127060122398,6.368973543947093,6.403259731705769,6.4949388674194255
Cgl0889,9.254069764407175,9.45087136522869,9.063863841124553,9.301557756718928,9.21167060522424,9.215554599042171
Cgl0890,4.974553560510658,6.290766884622796,6.037458369112022,6.186833827664671,5.809003525888056,4.9797985165807095
Cgl0891,7.414894488301563,8.204031468006974,7.886335577111679,6.41198172316561,6.221860699431575,7.429424296336182
Cgl0892,9.381012887767648,10.2177822481991,10.207426334887913,8.50401159651735,8.43643701083384,9.335975434267642
Cgl0893,8.87636409651136,9.23578584785882,9.143332259764009,7.037479601948445,6.6669530844446285,8.845317372018533
Cgl0894,6.320258214624142,6.910216553581583,6.252854972071308,5.571639028025705,5.407792072394961,6.298522406555708
Cgl0895,5.828070829667076,6.591967724454928,6.253777905919933,5.170453385569161,5.4788143618992535,5.6983131982838735
Cgl0896,2.0882886110189447,4.319613570198213,3.2439562756344573,4.940101311620793,5.048508179139573,2.83725348044514
Cgl0897,2.1356086725140093,3.114154477890793,2.6066129479755618,5.6140821177395575,5.519605374831464,1.6116181734077748
Cgl0898,5.2906519255211855,6.465778731662152,5.827559756603797,7.087892862970286,7.380152578194406,5.503302692862103
Cgl0899,3.797177979237049,4.976206323628972,4.443997649381753,5.535890763030414,6.080023391054644,3.763391200202976
Cgl0900,6.7577590410196375,7.833415623817839,7.044414996640014,7.631109263851295,7.943699976713497,6.700550390221555
Cgl0901,9.172221126339211,9.119510253357475,8.552549493992045,9.033762128822763,9.348208665263536,9.108149219424904
Cgl0902,6.106571120970414,5.855766777411248,5.45426808020052,7.266365801034732,7.199644056358298,6.000017730488181
Cgl0903,2.6877306014982567,2.575278412824581,1.7365737116464484,5.373188620779273,5.216006462942288,2.4133792756071166
Cgl0904,5.6089528002601945,6.179894738869349,5.4355686837731225,7.279746474558832,7.380152578194406,5.708451472607857
Cgl0905,3.891964333712316,5.0916240088818565,4.009210224385109,5.581692205559146,6.051880691618804,3.4603055784382084
Cgl0906,4.2189116150244335,4.486074723685014,4.607204381217835,4.520367375941214,4.762208127529088,4.380087191563884
Cgl0907,3.910661051197023,4.942304926396549,4.938547806920672,4.986323546516278,4.904587439229421,4.233739618665255
Cgl0908,6.1029501804764585,6.029343745526272,5.185436114682257,6.2548375900203625,6.560982897296582,6.015262297772218
Cgl0909,9.884306517722775,9.120300350467662,9.000817969263368,5.510626193507236,5.792745643963044,10.072149902893436
Cgl0910,8.925266214957324,8.786874803615735,8.611973690524259,7.800476654285228,7.860659630174759,8.874008732711266
Cgl0911,7.49411859737367,8.158272588903428,7.832586092730621,7.451900923516588,7.901174470245504,7.318682638860654
Cgl0912,7.2845656962290946,8.601474295472126,8.403072323204825,7.664518533862553,7.914845443298971,7.248519120187828
Cgl0913,6.027176729801327,7.75008381880205,7.488839356452577,8.515860317268256,8.305173698851952,6.0796338116857
Cgl0914,5.2201495366223165,6.566706228948137,6.2789401723992135,8.446113072976233,7.949786401538602,4.9986492300618535
Cgl0915,9.617622631936973,8.999251279723492,8.282809003015847,10.162546985630954,10.261757775011532,9.512493058789175
Cgl0916,12.015657961771634,9.999894577909425,9.60898443112288,10.893975063406607,10.734048528259674,11.828310068016611
Cgl0917,10.273301829618696,8.564709176771222,8.554747485092253,9.267131815340598,9.150350406497983,10.165314181560014
Cgl0918,7.389070122466786,7.566512555244287,7.612828232931506,8.02165569391848,8.017798748725843,7.478021381279454
Cgl0919,5.782662850152566,5.987701114300753,6.079560522919552,7.956675404509967,7.922992523329415,5.762327226984326
Cgl0920,7.0850935341928265,8.700529238013738,8.570066059457565,8.022025431069691,8.522491986415421,7.047148618052403
Cgl0921,7.0158903674488045,7.489124837077414,7.35952019026729,7.059980248350656,7.704963281247426,6.810645758692872
Cgl0922,5.152996209488186,6.605437648963388,7.08691473107763,6.491075416259732,5.906439069382797,5.371890418076097
Cgl0923,4.336624769610451,5.569455131313298,5.175633056779796,6.1816324568303695,5.850344533182487,4.8373545893941525
Cgl0924,1.4416947483325715,3.312869867767384,3.598647819566805,3.822866407022444,3.9948669512685977,1.4503566267293373
Cgl0925,6.734967845687567,5.705340125642989,5.472757472693206,8.297030061436361,7.77223559418257,6.748932834953908
Cgl0926,6.234189795173017,5.012192439070224,5.526221970892794,7.3951072343124675,6.98038826230886,6.102112929437246
Cgl0927,4.967503821107717,4.310561096634033,4.288430954517412,6.707498398795071,6.225699554626906,4.488184305445596
Cgl0928,4.704685948780203,5.587006614956583,5.079830102544635,5.069898045025704,5.321715489647759,4.971716329139452
Cgl0929,6.719142140058649,6.3190374924642825,6.474880187771009,6.1128158780623885,5.951979044491807,6.69998588807625
Cgl0930,0.6724004445488496,1.4495729137359046,0.6876090333351701,3.835027411262338,3.21490935320166,1.3279402993116916
Cgl0931,2.141890900469216,3.1114900580737754,3.0806263503004763,5.047070796197387,5.159131427426916,2.575831014550324
Cgl0932,0.3558160837263495,1.6711575606769569,1.2858937520282718,1.287533941240811,1.3930450269328336,0.8175517302917479
Cgl0933,0.8708722158306392,1.6588871702595749,1.0464422229468169,2.7544587725057266,2.3590564702304,0.0
Cgl0934,4.043658598868741,4.858427501976287,4.6738605849486605,4.930939095857687,4.806646745711455,3.91411575412396
Cgl0935,4.820762053356637,5.054283788857486,5.025609607803678,5.57065446912711,5.213650473207318,4.5292818981891685
Cgl0936,7.225810485511253,7.579395568717276,7.568910101813468,8.125080932334651,7.863213149549191,7.1884246404148175
Cgl0937,7.460131717687139,7.69588043856506,7.819932353694912,7.104856301020598,7.044180383996732,7.444710907963066
Cgl0938,7.185246186543224,7.468833011393534,7.3221482509345055,6.558680532549082,7.108226263516518,7.251424535625461
Cgl0939,9.825369091287527,9.432487551258774,9.869571549164204,9.757660992977222,9.90335940744592,9.923622392631936
Cgl0940,8.585720065084395,6.959255019575622,6.680635190608525,9.036347064900625,9.006083033751349,8.433268444623351
Cgl0941,7.982875167473968,7.717541695712987,7.832246822024947,8.435580884269196,8.380058352856866,8.004862110211302
Cgl0942,9.378086477661151,9.2974405108616,9.740893127660367,9.121247265076288,9.012801356987556,9.394460340838297
Cgl0943,8.327862060216217,7.744156765025044,8.126355471514051,8.648856787862165,8.406605869874308,8.268716484534409
Cgl0944,3.1471679788214177,2.5508085309754582,3.1864633395257265,4.454643487424577,4.538282091691395,3.3432587738898887
Cgl0945,9.576283075248384,8.540837749601385,8.561813244575672,7.221588486741866,8.021941367764814,9.598380853383263
Cgl0946,8.881655116408222,8.047289441463912,8.128551714158974,6.932538660347013,7.210606998434256,8.930150973326162
Cgl0947,8.456397101781976,7.632789856007363,7.518678738412862,6.468694496003543,6.660879007613294,8.421786430891387
Cgl0948,7.613218708549393,7.418123264544655,7.196551407313594,7.513128766207408,7.430126666290617,7.441697866178949
Cgl0949,7.278462772557046,7.6322252204354575,6.9480123084932695,9.020176235349988,8.23614967715142,7.18398188110483
Cgl0950,7.736982381922656,7.518652935737053,7.0816447438950165,11.208911107511303,10.257478153297289,7.971191433931023
Cgl0951,5.943019915744662,6.846775058192006,6.446058494609312,6.468730843265928,6.417958175356826,5.662649247314472
Cgl0952,4.141023338015664,4.461955865180031,4.625452582091167,6.8824544437874176,5.713434103126593,4.448085208683749
